,Volume3d,BaryCenterX,BaryCenterY,BaryCenterZ,Anisotropy,Elongation,Flatness,VoxelFaceArea,GreyMass,EqDiameter
3927,1500000.0,1808.34,1164.04,2969.02,0.490434,0.711597,0.716087,104720.0,5880000000.0,142.02480846149888
3928,2450000.0,819.353,1552.83,2983.49,0.380706,0.629956,0.983075,142672.0,9620000000.0,167.25886832486657
3929,2260000.0,1167.44,1783.14,2984.89,0.539507,0.512688,0.898194,142168.0,8900000000.0,162.8183211276541
3931,2310000.0,1057.84,1278.04,2991.26,0.323259,0.879493,0.769467,137152.0,9100000000.0,164.01029856142853
3932,3980000.0,2247.07,1412.04,3003.2,0.63277,0.473614,0.775379,204880.0,15700000000.0,196.62020742260495
3933,925984.0,1351.97,2862.4,2966.18,0.522459,0.599442,0.796643,75456.0,3640000000.0,120.93025076266026
3934,9050000.0,2331.58,2972.32,3036.86,0.395558,0.671053,0.900737,348200.0,35600000000.0,258.55324073152093
3935,87144.0,1758.26,1262.88,2937.82,0.346388,0.702203,0.930802,15416.0,343000000.0,55.00636624154858
3936,1950000.0,1594.69,1729.44,2982.85,0.618505,0.479055,0.796348,124736.0,7670000000.0,155.00486517299657
3937,923752.0,2259.28,1810.56,2974.97,0.433507,0.781257,0.725105,75272.0,3640000000.0,120.83300880882433
3938,1730000.0,1348.92,2566.73,2982.47,0.507701,0.552666,0.890772,118888.0,6810000000.0,148.94153552992282
3939,11500000.0,3267.83,1327.17,3058.7,0.667186,0.365278,0.911126,434432.0,45300000000.0,280.04838511916535
3940,242832.0,1305.6,1640.35,2949.49,0.60897,0.475991,0.821506,31920.0,957000000.0,77.40501482566994
3941,793312.0,894.393,2037.85,2970.09,0.598868,0.52745,0.760512,68752.0,3130000000.0,114.85461943014803
3942,872640.0,2445.58,2422.37,2975.16,0.597403,0.533693,0.754361,78936.0,3440000000.0,118.56199488263026
3943,1020000.0,1450.78,2646.97,2983.64,0.306121,0.873229,0.794613,81320.0,4030000000.0,124.89177840522004
3944,2100000.0,2234.83,2802.34,2996.78,0.360162,0.769285,0.831731,132416.0,8290000000.0,158.88158272710717
3945,2190000.0,1345.36,1335.93,3006.63,0.191209,0.930667,0.869045,144896.0,8630000000.0,161.11964544297177
3946,1220000.0,1280.93,3003.87,2971.9,0.704178,0.532625,0.555403,91800.0,4800000000.0,132.57258852769178
3947,7170000.0,1900.75,3162.14,3029.09,0.603606,0.479829,0.826115,304880.0,28300000000.0,239.24351680802488
3948,1930000.0,3312.89,3330.93,2994.52,0.435711,0.583894,0.966425,125696.0,7630000000.0,154.47311188516818
3949,2240000.0,2365.31,2745.52,3002.46,0.482452,0.659584,0.784659,135960.0,8860000000.0,162.33660730319846
3950,3630000.0,3264.94,2803.16,3009.72,0.600056,0.538868,0.742192,192592.0,14300000000.0,190.67891303873785
3951,5460000.0,3059.05,1625.15,3023.33,0.460387,0.73639,0.732782,255336.0,21600000000.0,218.47311795950964
3952,80272.0,915.065,2152.24,2951.71,0.531014,0.613958,0.763872,14616.0,317000000.0,53.5207043749821
3953,2880000.0,2510.24,2734.17,3015.26,0.381582,0.808551,0.764848,162640.0,11400000000.0,176.52164060137596
3954,34048.0,996.798,2857.64,2957.43,0.931808,0.0956388,0.713015,10040.0,135000000.0,40.21280130514154
3955,758208.0,2575.83,892.375,2977.82,0.487822,0.562983,0.909759,66376.0,3000000000.0,113.13489550038685
3956,763304.0,1184.69,1229.22,2981.21,0.585237,0.508219,0.81611,66984.0,3020000000.0,113.3877938150525
3957,3260000.0,1250.32,2783.87,3019.51,0.461432,0.628411,0.857031,176496.0,12900000000.0,183.96688689878397
3958,7850000.0,1624.75,2808.35,3039.37,0.612234,0.482239,0.804095,328696.0,31100000000.0,246.5795249078696
3959,212464.0,1508.33,2851.32,2965.94,0.611639,0.445355,0.872025,29488.0,841000000.0,74.03360720564473
3960,1040000.0,1612.69,804.872,2993.79,0.538563,0.531434,0.868286,81112.0,4130000000.0,125.70278670383809
3961,2410000.0,2184.09,879.565,3012.45,0.34603,0.727179,0.899324,142344.0,9570000000.0,166.34361679898694
3962,348440.0,2707.08,1520.1,2969.63,0.590216,0.507014,0.80823,39536.0,1380000000.0,87.30580630582665
3963,650576.0,3348.15,1926.32,2981.84,0.37742,0.669774,0.929538,59824.0,2580000000.0,107.50610774984594
3964,1330000.0,3191.53,2360.87,2997.38,0.569146,0.494834,0.870703,98888.0,5260000000.0,136.44292034413354
3965,1570000.0,947.719,1615.8,3002.75,0.648992,0.444437,0.789782,113280.0,6210000000.0,144.20058094214238
3966,2520000.0,3224.2,1830.79,3018.14,0.466396,0.75566,0.706144,149328.0,10000000000.0,168.83687537025634
3967,646992.0,1223.81,3142.18,2988.37,0.43877,0.698416,0.803576,62488.0,2570000000.0,107.30832834527018
3968,8320000.0,3312.41,1620.2,3053.21,0.479549,0.638794,0.814741,344704.0,33000000000.0,251.40557340767617
3969,1450000.0,1952.82,1041.67,3002.43,0.530105,0.617709,0.760705,103672.0,5740000000.0,140.4288890081379
3970,904552.0,947.015,2285.43,3020.55,0.538359,0.585927,0.787882,79632.0,3590000000.0,119.98997751951127
3971,9840000.0,2883.64,2334.52,3086.96,0.55431,0.742376,0.600356,385184.0,39100000000.0,265.867647049019
3972,3580000.0,2675.42,2412.29,3029.73,0.638526,0.408045,0.885869,193896.0,14200000000.0,189.79938525322387
3973,8120000.0,1798.94,988.333,3063.89,0.383729,0.669693,0.920228,332816.0,32300000000.0,249.3747450211863
3974,6590000.0,2122.41,1063.01,3057.32,0.341388,0.730827,0.901187,279808.0,26200000000.0,232.6102942977298
3975,1730000.0,911.663,1230.34,3011.49,0.359274,0.687912,0.931406,112640.0,6890000000.0,148.94153552992282
3976,13800000.0,1670.54,1321.4,3069.07,0.547868,0.537957,0.840461,466720.0,54900000000.0,297.59581623263307
3977,1670000.0,853.008,1731.95,3014.79,0.603966,0.587507,0.674092,118120.0,6650000000.0,147.19936944008572
3978,1440000.0,2709.07,2108.58,3014.29,0.440162,0.59979,0.93339,100664.0,5740000000.0,140.10531899288833
3979,234896.0,1549.4,2687.62,2975.09,0.474448,0.688223,0.763635,30088.0,935000000.0,76.55243328368371
3980,497840.0,2527.04,1008.91,2987.81,0.476199,0.611235,0.856954,49456.0,1980000000.0,98.33249421290853
3981,6560000.0,2710.46,855.82,3053.81,0.411753,0.708758,0.829969,282752.0,26100000000.0,232.2567826674283
3982,2370000.0,2568.45,1403.35,3026.74,0.447145,0.749197,0.737931,170056.0,9430000000.0,165.41818114534522
3983,1020000.0,1708.35,1727.55,3002.35,0.556068,0.567454,0.782323,78960.0,4080000000.0,124.89177840522004
3984,1440000.0,2290.45,2000.15,3013.32,0.31537,0.769016,0.890268,106200.0,5730000000.0,140.10531899288833
3985,3990000.0,2052.58,2402.01,3032.46,0.50027,0.658157,0.759287,200216.0,15900000000.0,196.78474323781455
3986,1660000.0,2739.98,2618.03,3015.23,0.261943,0.947659,0.778821,115400.0,6620000000.0,146.90496991535247
3987,744328.0,1128.47,2768.85,3000.79,0.437732,0.772405,0.727945,62720.0,2970000000.0,112.44027818228744
3988,2120000.0,3192.65,3166.63,3018.92,0.60345,0.431035,0.919995,131288.0,8470000000.0,159.3843758973686
3989,402400.0,3340.18,1807.19,2993.26,0.433909,0.680475,0.831905,42832.0,1610000000.0,91.59809675821143
3990,1690000.0,847.953,2217.13,3011.52,0.616718,0.425958,0.899812,115384.0,6730000000.0,147.78466135994907
3991,2480000.0,3065.15,2425.2,3032.69,0.480577,0.677991,0.76612,147672.0,9900000000.0,167.9387898988945
3992,382784.0,1951.47,1487.9,2992.24,0.531796,0.64135,0.730029,44424.0,1530000000.0,90.0848413478396
3993,354824.0,1683.54,2607.23,2989.05,0.533984,0.571694,0.815148,39752.0,1420000000.0,87.83577853937825
3994,477272.0,3160.14,868.79,2996.37,0.495576,0.72434,0.696391,48920.0,1910000000.0,96.95921961652087
3995,2750000.0,1096.62,971.257,3079.11,0.490665,0.682382,0.746408,160312.0,11000000000.0,173.82464742914956
3996,1320000.0,3072.86,976.949,3017.41,0.602963,0.690912,0.574657,98528.0,5280000000.0,136.1000974915928
3997,1250000.0,787.996,2382.12,3024.01,0.398966,0.754803,0.796279,94480.0,5000000000.0,133.6504617571976
3998,6130000.0,2800.74,2770.69,3054.55,0.602032,0.527689,0.754172,278848.0,24500000000.0,227.06696268078906
3999,2470000.0,1732.43,800.3,3034.6,0.42982,0.677995,0.840981,148720.0,9870000000.0,167.71276164473227
4000,1840000.0,1686.48,1582.57,3020.82,0.500694,0.642646,0.776953,119240.0,7360000000.0,152.03365401328347
4001,383624.0,1029.83,2704.61,2993.64,0.388099,0.896366,0.682647,41624.0,1540000000.0,90.15068873772374
4002,1240000.0,2653.34,1032.02,3007.29,0.58601,0.948283,0.436568,95440.0,4960000000.0,133.29310587588577
4003,619368.0,1137.88,2281.76,3008.9,0.348798,0.803013,0.810948,59016.0,2480000000.0,105.75884853917816
4004,2710000.0,1460.64,3169.83,3033.67,0.547511,0.590261,0.766591,155424.0,10900000000.0,172.97774168008553
4005,870952.0,2407.92,966.223,3013.98,0.400478,0.684643,0.875672,72672.0,3490000000.0,118.48549833992246
4006,1660000.0,2810.2,1020.94,3033.6,0.598741,0.580823,0.690845,117928.0,6640000000.0,146.90496991535247
4007,13100000.0,2056.0,1345.49,3087.4,0.521661,0.505759,0.945785,456392.0,52700000000.0,292.476442173314
4008,70160.0,2544.49,1520.17,2981.35,0.445012,0.615704,0.901387,13144.0,281000000.0,51.17175587705712
4009,491936.0,1270.71,1702.24,3003.47,0.484357,0.622271,0.828648,50800.0,1970000000.0,97.94223143385096
4010,1800000.0,1371.95,1827.25,3033.1,0.33299,0.82748,0.806074,120792.0,7210000000.0,150.9238797481308
4011,212672.0,3207.26,2495.62,2993.74,0.473002,0.577668,0.912284,27928.0,853000000.0,74.05775869778891
4012,248712.0,766.081,2963.7,3016.08,0.440014,0.746158,0.750492,33808.0,998000000.0,78.0248074980053
4013,595264.0,3260.61,2238.18,3013.29,0.498809,0.592187,0.846339,56672.0,2390000000.0,104.36871394286364
4014,229496.0,1877.29,3336.82,2999.33,0.432825,0.649233,0.873607,29392.0,921000000.0,75.96126106505014
4015,1170000.0,1484.49,1352.01,3026.53,0.423892,0.734709,0.784131,90112.0,4680000000.0,130.7361665675988
4016,1120000.0,2747.24,2230.61,3033.44,0.576512,0.721168,0.587225,90312.0,4500000000.0,128.84665060302285
