,Volume3d,BaryCenterX,BaryCenterY,BaryCenterZ,Anisotropy,Elongation,Flatness,VoxelFaceArea,GreyMass,EqDiameter
166,30900000.0,2167.81,2385.0,954.325,0.741282,0.370896,0.697549,876840.0,5160000000.0,389.3318669882017
167,14600000.0,2646.36,2687.3,971.266,0.586404,0.825527,0.501009,494160.0,2450000000.0,303.2387826447469
168,11000000.0,1031.64,1288.33,991.958,0.597388,0.919966,0.437638,437304.0,1850000000.0,275.9294281870334
169,5160000.0,2217.98,1332.39,989.453,0.599467,0.448422,0.893204,294664.0,877000000.0,214.39617179685783
170,17300000.0,2617.29,2369.29,978.119,0.416396,0.670146,0.870861,566584.0,2970000000.0,320.8848109322821
171,15700000.0,2697.37,1065.51,1000.0,0.583021,0.541509,0.770031,535328.0,2700000000.0,310.6707339045021
172,20800000.0,1314.97,2624.5,1016.38,0.651091,0.444349,0.785213,650368.0,3600000000.0,341.2098586839701
173,20000000.0,2407.25,2200.5,998.1,0.338791,0.906464,0.729438,619520.0,3480000000.0,336.77806019212596
174,6550000.0,979.801,2535.59,1012.19,0.668367,0.670164,0.494854,315480.0,1150000000.0,232.1387059909175
175,35900000.0,1705.66,2559.21,1000.71,0.511567,0.63571,0.768326,859984.0,6320000000.0,409.2907617041993
176,13000000.0,2414.03,2995.98,1027.92,0.695686,0.541907,0.561562,459520.0,2300000000.0,291.7303255592719
177,20200000.0,3153.87,2321.17,1016.64,0.75331,0.286755,0.860281,650880.0,3600000000.0,337.896932398839
178,13800000.0,887.737,3039.92,1030.6,0.657992,0.596328,0.573524,512088.0,2470000000.0,297.59581623263307
179,7270000.0,1361.46,2034.68,1018.77,0.35352,0.678362,0.953001,312832.0,1310000000.0,240.35062890611664
180,36600000.0,2167.99,1801.51,1040.0,0.553612,0.689629,0.647288,925392.0,6630000000.0,411.9338564716895
181,34700000.0,1669.55,2249.7,1053.95,0.7411,0.409069,0.632899,906200.0,6320000000.0,404.67864220411536
182,27300000.0,3016.04,2720.8,1016.35,0.733116,0.441684,0.604241,877272.0,4990000000.0,373.58377670622224
183,26400000.0,2838.56,3240.32,1023.51,0.511493,0.753456,0.648355,736544.0,4860000000.0,369.43250225146386
184,17400000.0,1309.39,1144.12,1031.31,0.433074,0.841557,0.673663,598056.0,3220000000.0,321.50189862711295
185,12000000.0,1105.63,1609.42,1055.95,0.637358,0.727389,0.498553,478688.0,2230000000.0,284.04961692299776
186,40100000.0,3127.61,1855.03,1000.57,0.668197,0.442961,0.749057,1060000.0,7490000000.0,424.6670677310385
187,5860000.0,2159.76,2100.21,1023.51,0.772852,0.420795,0.539807,305456.0,1100000000.0,223.6830098430836
188,21100000.0,1221.24,2306.61,1044.38,0.593235,0.650329,0.625475,626992.0,3990000000.0,342.8424665978693
189,26300000.0,1961.5,3075.1,1048.95,0.662978,0.392079,0.859578,733128.0,5000000000.0,368.9654568707639
190,23000000.0,2684.96,1410.71,1055.98,0.603554,0.864421,0.458626,685696.0,4400000000.0,352.8388554007025
191,2230000.0,2149.38,1126.43,1063.7,0.711847,0.77115,0.373667,147512.0,428000000.0,162.0946745940285
192,7120000.0,2802.62,2595.74,1043.76,0.651579,0.81742,0.426245,353760.0,1370000000.0,238.6860974612227
193,26200000.0,1483.12,3077.23,1059.45,0.714371,0.639018,0.446981,796384.0,5090000000.0,368.497226092519
194,29200000.0,2204.61,2812.41,1076.93,0.486642,0.616397,0.832837,791928.0,5690000000.0,382.05692539861275
195,26200000.0,1825.93,1842.17,1085.96,0.527541,0.932675,0.506564,731816.0,5130000000.0,368.497226092519
196,28700000.0,1149.05,3117.47,1061.53,0.46597,0.619166,0.862499,790464.0,5650000000.0,379.863668548109
197,25200000.0,2140.21,878.056,1089.41,0.527064,0.632275,0.747991,726096.0,4990000000.0,363.74802125427004
198,12900000.0,2889.56,2435.58,1096.98,0.416353,0.817657,0.713804,472344.0,2570000000.0,290.98037282794945
199,11900000.0,911.808,1536.83,1100.49,0.688149,0.4102,0.760242,462144.0,2380000000.0,283.25838826478423
200,29000000.0,1802.83,2836.27,1118.77,0.661955,0.495148,0.682716,779984.0,5840000000.0,381.18265020254034
201,11900000.0,1141.38,1934.54,1118.22,0.646985,0.672139,0.525212,462752.0,2410000000.0,283.25838826478423
202,11300000.0,2476.36,1010.17,1142.37,0.550535,0.778051,0.57768,453448.0,2300000000.0,278.41541280657077
203,29300000.0,1796.07,1066.04,1122.91,0.461313,0.814353,0.661491,792920.0,5980000000.0,382.4925665119198
204,10600000.0,1562.18,2004.13,1118.17,0.5919,0.82026,0.497525,406496.0,2180000000.0,272.54344906057736
205,18500000.0,2111.16,1436.64,1135.96,0.484114,0.871581,0.591897,593376.0,3800000000.0,328.1388880083805
206,15400000.0,1645.68,3252.19,1119.01,0.598473,0.731708,0.548753,552232.0,3190000000.0,308.67920010767716
207,13400000.0,1823.54,1314.83,1146.27,0.600256,0.724585,0.551687,432488.0,2790000000.0,294.6922572589119
208,25800000.0,1912.33,1583.9,1185.66,0.430601,0.757523,0.751659,712456.0,5380000000.0,366.6122968321917
209,33400000.0,1607.86,1580.42,1155.84,0.258466,0.88831,0.834768,816512.0,7010000000.0,399.5605615598306
210,23800000.0,2513.74,2490.09,1152.3,0.816659,0.250311,0.732451,782952.0,5020000000.0,356.88320593409657
211,21900000.0,2372.74,1213.53,1161.38,0.332912,0.976083,0.683434,630456.0,4650000000.0,347.1217533879759
212,28000000.0,2886.95,1664.02,1130.15,0.601489,0.734766,0.542364,778912.0,5960000000.0,376.7498918725544
213,23800000.0,3060.05,1439.06,1163.3,0.504776,0.65167,0.759931,682048.0,5100000000.0,356.88320593409657
214,11600000.0,1266.08,1384.39,1165.47,0.48944,0.633083,0.806467,440600.0,2500000000.0,280.8577780162758
215,21600000.0,2439.95,3174.15,1155.92,0.519433,0.515119,0.932924,642608.0,4660000000.0,345.5294293781833
216,31300000.0,1502.87,1209.09,1213.86,0.458897,0.615497,0.879133,829344.0,6790000000.0,391.0046345417262
217,29500000.0,1361.91,1784.06,1168.03,0.35415,0.923807,0.699118,784824.0,6430000000.0,383.36088405826536
218,28600000.0,2472.73,1986.28,1203.21,0.51727,0.696694,0.692887,766256.0,6270000000.0,379.42196620955957
219,9600000.0,2024.23,2001.69,1159.64,0.81416,0.539164,0.344682,460240.0,2110000000.0,263.68830602035473
220,28100000.0,1026.06,1118.16,1191.19,0.622708,0.686164,0.549857,753824.0,6210000000.0,377.1978707628966
221,13800000.0,2527.72,2754.6,1199.73,0.646892,0.595723,0.592738,502840.0,3060000000.0,297.59581623263307
222,16700000.0,1212.9,2568.8,1189.83,0.464224,0.634129,0.844902,563856.0,3720000000.0,317.1314278725398
223,20700000.0,1993.8,2416.61,1180.26,0.500555,0.8482,0.588829,636696.0,4640000000.0,340.66216936577905
224,34200000.0,3081.73,1074.44,1199.23,0.455863,0.854961,0.636447,854464.0,7700000000.0,402.72552955142464
225,21600000.0,2687.37,3013.33,1201.64,0.543141,0.634489,0.720043,618144.0,4880000000.0,345.5294293781833
226,44700000.0,2890.13,2042.07,1231.29,0.558199,0.555871,0.794791,1020000.0,10100000000.0,440.32123833535275
227,27300000.0,2644.92,2215.2,1251.1,0.668179,0.69773,0.475572,740120.0,6220000000.0,373.58377670622224
228,19300000.0,2096.33,1142.75,1235.3,0.455663,0.757971,0.718149,606824.0,4430000000.0,332.8022309225828
229,30800000.0,1437.08,2409.85,1267.67,0.525221,0.633351,0.74963,849112.0,7080000000.0,388.91142188037423
230,9860000.0,1098.79,1545.68,1232.53,0.576772,0.482812,0.876589,412608.0,2280000000.0,266.0476522814291
231,38000000.0,2111.49,2087.38,1254.19,0.642367,0.533814,0.669959,1110000.0,8810000000.0,417.12061879988937
232,22900000.0,2886.94,2725.26,1235.99,0.57283,0.547786,0.779813,653552.0,5330000000.0,352.326751842988
233,8830000.0,1004.43,2591.82,1255.87,0.349849,0.756412,0.859519,371072.0,2070000000.0,256.44094016219054
234,40800000.0,3047.86,3185.56,1237.93,0.631794,0.596441,0.617337,968848.0,9590000000.0,427.1238740212048
235,9110000.0,2695.91,2596.44,1272.49,0.717993,0.729029,0.386825,405624.0,2150000000.0,259.12337100258947
236,19500000.0,2349.75,1498.39,1251.92,0.286337,0.86731,0.822847,585144.0,4630000000.0,333.9478586524188
237,24800000.0,2583.99,1737.28,1284.87,0.552168,0.564567,0.793231,765488.0,5900000000.0,361.81315476015436
238,15900000.0,1332.54,2098.5,1260.67,0.449,0.77927,0.707072,514272.0,3810000000.0,311.98436785425145
239,21200000.0,2269.13,2341.17,1274.6,0.36464,0.79576,0.798432,630872.0,5090000000.0,343.3832284823726
